epoch(ms),Gyr1 X (deg/s),Gyr1 Y (deg/s),Gyr1 Z (deg/s),Acc1 X (g),Acc1 Y (g),Acc1 Z (g),Gyr2 X (deg/s),Gyr2 Y (deg/s),Gyr2 Z (deg/s),Acc2 X (g),Acc2 Y (g),Acc2 Z (g),Gyr3 X (deg/s),Gyr3 Y (deg/s),Gyr3 Z (deg/s),Acc3 X (g),Acc3 Y (g),Acc3 Z (g),Gyr4 X (deg/s),Gyr4 Y (deg/s),Gyr4 Z (deg/s),Acc4 X (g),Acc4 Y (g),Acc4 Z (g),Gyr5 X (deg/s),Gyr5 Y (deg/s),Gyr5 Z (deg/s),Acc5 X (g),Acc5 Y (g),Acc5 Z (g),Gyr6 X (deg/s),Gyr6 Y (deg/s),Gyr6 Z (deg/s),Acc6 X (g),Acc6 Y (g),Acc6 Z (g),Gyr7 X (deg/s),Gyr7 Y (deg/s),Gyr7 Z (deg/s),Acc7 X (g),Acc7 Y (g),Acc7 Z (g),Gyr8 X (deg/s),Gyr8 Y (deg/s),Gyr8 Z (deg/s),Acc8 X (g),Acc8 Y (g),Acc8 Z (g),Gyr9 X (deg/s),Gyr9 Y (deg/s),Gyr9 Z (deg/s),Acc9 X (g),Acc9 Y (g),Acc9 Z (g),Gyr10 X (deg/s),Gyr10 Y (deg/s),Gyr10 Z (deg/s),Acc10 X (g),Acc10 Y (g),Acc10 Z (g),Gyr11 X (deg/s),Gyr11 Y (deg/s),Gyr11 Z (deg/s),Acc11 X (g),Acc11 Y (g),Acc11 Z (g),Last8epoch,
1561098192294,0.549,0.366,-0.549,0.07,1.023,0.12,1.1828,-2.0608,-1.463,-0.0214,-0.9746,0.00019999999999999987,-0.3538,2.1828,0.6344,-0.1172,0.9441999999999999,0.0072,0.2318,0.4392,0.5856,-0.08020000000000001,0.9856,-0.161,-0.5323636363636364,-0.4602727272727273,-0.9593636363636363,-0.109,0.9036363636363637,0.007818181818181818,-0.2135,0.061,0.0305,-0.053,-1.0,-0.1785,-0.12877777777777777,-0.5964444444444444,0.0,0.02311111111111111,0.9558888888888889,-0.12411111111111112,-0.3843,0.19519999999999998,-0.0427,0.072,-0.9522999999999999,-0.199,0.5673,-0.6825000000000001,0.0915,0.0141,-1.0141,-0.0862,-0.61,-1.524,-0.183,0.097,1.005,-0.085,,,,,,,98192294,
1561098192304,0.671,0.427,-0.549,0.07,1.02,0.117,1.4130909090909092,-1.3914545454545453,-1.5517272727272726,-0.016636363636363637,-0.9828181818181818,-0.005363636363636364,-0.366,1.9288181818181818,0.4769090909090909,-0.12163636363636364,0.9461818181818181,0.004818181818181819,0.3715454545454545,0.7098181818181819,0.7153636363636363,-0.07636363636363636,0.9801818181818182,-0.16054545454545455,-0.7625,-0.024399999999999998,-0.5734,-0.109,0.9018,0.0068000000000000005,-0.27449999999999997,-0.0305,0.0305,-0.0535,-0.9995,-0.177,-0.183,-0.488,0.0,0.0236,0.9546,-0.1246,-0.427,0.3826363636363636,-0.03327272727272727,0.07145454545454545,-0.9527272727272726,-0.19872727272727272,0.08318181818181819,0.9371818181818181,0.3216363636363636,0.0036363636363636364,-1.013090909090909,-0.09927272727272728,-0.61,-1.646,-0.122,0.099,1.001,-0.09,,,,,,,98192304,
1561098192314,0.61,0.244,-0.549,0.068,1.02,0.118,1.4935,-0.488,-1.4325,-0.015,-0.9844999999999999,-0.011,-0.366,1.4874,0.3416,-0.1209,0.9477,0.0047,0.7442,1.0065,0.5611999999999999,-0.07289999999999999,0.9773,-0.1593,-1.0431,0.2928,-0.2501,-0.1086,0.9004,0.0047,-0.24954545454545454,-0.08872727272727272,-0.027727272727272725,-0.053454545454545456,-0.9994545454545455,-0.17645454545454545,-0.1940909090909091,-0.5212727272727272,-0.01109090909090909,0.02218181818181818,0.9531818181818181,-0.12245454545454545,-0.427,0.4514,-0.09759999999999999,0.0704,-0.9523999999999999,-0.1986,-0.1708,1.037,0.26839999999999997,-0.0002,-1.0178,-0.1088,-0.488,-1.585,-0.061,0.099,1.0,-0.088,,,,,,,98192314,
1561098192324,0.183,-0.061,-0.671,0.069,1.021,0.119,1.3715000000000002,0.2745,-1.1585,-0.018000000000000002,-0.9815,-0.0125,-0.4087,1.1281999999999999,0.2196,-0.1186,0.9466,0.0043,0.7116666666666667,0.9556666666666667,0.1558888888888889,-0.07744444444444444,0.9793333333333333,-0.15977777777777777,-1.0858,0.1708,-0.3111,-0.105,0.9041,0.0019,-0.2318,-0.09759999999999999,-0.061,-0.0536,-1.0,-0.17659999999999998,-0.2379,-0.6466000000000001,-0.061,0.0234,0.954,-0.12029999999999999,-0.4514,0.5002,0.012199999999999999,0.0732,-0.9543999999999999,-0.2006,-0.0732,0.34160000000000007,-0.305,0.0002000000000000001,-1.0252,-0.1106,-0.3216363636363636,-1.6404545454545454,-0.005545454545454548,0.099,1.0,-0.08618181818181818,,,,,,,98192324,
1561098192335,-0.427,-0.427,-0.854,0.067,1.023,0.12,1.1341999999999999,0.5124,-0.9027999999999999,-0.0202,-0.9788,-0.0156,-0.5246000000000001,0.9882,0.0854,-0.118,0.9491999999999999,0.0032,0.7808,0.6405,-0.3233,-0.0808,0.9791,-0.1627,-0.8983636363636364,0.027727272727272725,-0.42145454545454547,-0.10518181818181818,0.9057272727272727,0.0019090909090909091,-0.27449999999999997,0.0,-0.0915,-0.052,-1.0,-0.176,-0.1708,-0.4148,-0.0732,0.026,0.954,-0.1234,-0.4676666666666667,0.183,0.04066666666666667,0.07766666666666666,-0.956,-0.19866666666666669,0.0671,-0.7622,-1.2197,0.0083,-1.0248,-0.10139999999999999,-0.122,-1.585,0.061,0.103,0.999,-0.085,,,,,,,98192335,
1561098192343,-0.854,-0.671,-0.854,0.065,1.025,0.121,0.8743333333333333,0.2168888888888889,-0.9353333333333333,-0.025,-0.9766666666666667,-0.019333333333333334,-0.549,0.8761818181818182,-0.005545454545454548,-0.11745454545454545,0.9527272727272726,0.0008181818181818182,1.0492,0.3538,-0.3233,-0.0796,0.979,-0.1623,-0.5878181818181818,-0.10536363636363638,-0.6432727272727273,-0.10590909090909091,0.9086363636363637,0.005545454545454546,-0.2623,0.006100000000000008,-0.1403,-0.052199999999999996,-1.0003,-0.17629999999999998,-0.122,-0.366,-0.122,0.022,0.954,-0.125,-0.2928,-0.1098,-0.0366,0.0764,-0.9556,-0.19820000000000002,-0.03881818181818182,-1.4629999999999999,-1.6072727272727272,0.016636363636363637,-1.0218181818181817,-0.092,-0.0732,-1.3898,0.061,0.1022,1.0022,-0.0834,,,,,,,98192343,
1561098192354,-0.976,-0.549,-0.793,0.065,1.024,0.121,0.6344,-0.7442,-1.037,-0.0288,-0.9743999999999999,-0.0198,-0.5856,0.8662000000000001,-0.061,-0.11520000000000001,0.955,-0.0022,1.7437999999999998,0.0,-0.305,-0.0766,0.9853999999999999,-0.1628,-0.3493636363636364,-0.2717272727272727,-1.0591818181818182,-0.10681818181818181,0.9076363636363637,0.006272727272727273,-0.3321111111111111,-0.122,-0.183,-0.05366666666666667,-1.0005555555555554,-0.17477777777777775,-0.122,-0.5612,-0.061,0.021400000000000002,0.9548,-0.1248,-0.22736363636363635,-0.4380909090909091,-0.19963636363636364,0.07509090909090908,-0.9542727272727273,-0.19872727272727272,0.26839999999999997,-2.0242,-1.0979999999999999,0.0228,-1.0194,-0.0819,0.10370000000000001,-0.7928999999999999,-0.04879999999999998,0.102,1.0039,-0.0821,,,,,,,98192354,
1561098192364,-0.732,-0.183,-0.732,0.064,1.026,0.121,0.7098181818181818,-1.5910000000000002,-1.0037272727272726,-0.023636363636363636,-0.9756363636363636,-0.015727272727272725,-0.5367999999999999,1.2071999999999998,-0.09759999999999999,-0.11520000000000001,0.9513999999999999,-0.0024000000000000002,1.8456363636363635,-0.1497272727272727,-0.12754545454545455,-0.08109090909090909,0.9913636363636363,-0.16445454545454546,-0.5368,-0.09759999999999999,-1.1468,-0.1065,0.9057000000000001,0.0036,-0.2828181818181818,-0.122,-0.15527272727272728,-0.05154545454545454,-1.0,-0.17427272727272727,-0.122,-0.5767272727272728,-0.08318181818181818,0.023,0.954,-0.12418181818181818,-0.1708,-0.8418,-0.244,0.0778,-0.955,-0.19820000000000002,1.0917999999999999,-1.3716,0.09759999999999999,0.0204,-1.014,-0.082,0.061000000000000006,-0.305,-0.122,0.1,1.004,-0.083,,,,,,,98192364,
1561098192374,-0.305,0.183,-0.732,0.061,1.025,0.122,0.8540000000000001,-1.7985,-1.037,-0.013,-0.9775,-0.011,-0.4148,1.402,-0.0854,-0.1178,0.9501999999999999,-0.0014,0.9757,0.1159,0.15249999999999997,-0.09,0.9916,-0.1671,-0.3782,0.13419999999999999,-1.0309,-0.1108,0.9032,0.009099999999999999,-0.2074,-0.0732,-0.09759999999999999,-0.051399999999999994,-1.0,-0.1774,-0.122,-0.4087,-0.1891,0.0231,0.954,-0.125,-0.13419999999999999,-1.037,-0.26839999999999997,0.077,-0.9546,-0.199,1.5241,0.738,1.0004,0.014799999999999999,-1.0142,-0.0922,0.0,0.183,-0.183,0.099,1.004,-0.085,,,,,,,98192374,
1561098192385,-0.061,0.305,-0.671,0.063,1.024,0.122,0.915,-0.6584,-1.098,-0.0048000000000000004,-0.9773999999999999,-0.0096,-0.21072727272727274,1.2085454545454546,-0.022181818181818184,-0.11645454545454545,0.9522727272727273,0.0015454545454545456,-0.024399999999999977,0.5367999999999999,0.3416,-0.08944444444444444,0.982111111111111,-0.16266666666666668,0.13419999999999999,0.2074,-0.9394,-0.109,0.9064,0.0108,-0.244,0.0305,-0.0305,-0.0515,-1.0,-0.178,-0.122,-0.2196,-0.2196,0.023555555555555555,0.954,-0.125,-0.2013,-0.9638,-0.3843,0.0767,-0.9541999999999999,-0.1978,0.7541818181818182,2.6053636363636365,1.0647272727272727,0.012272727272727272,-1.0167272727272727,-0.10390909090909091,-0.061000000000000006,0.42700000000000005,-0.366,0.102,1.005,-0.088,,,,,,,98192385,
1561098192393,0.305,0.488,-0.549,0.062,1.023,0.121,0.8174,0.6828000000000001,-1.1468,-0.0068,-0.9746,-0.0104,-0.0732,0.9272,0.048799999999999996,-0.113,0.9526,0.006200000000000001,0.1423333333333333,0.12200000000000005,0.2846666666666667,-0.0834,0.9789,-0.15990000000000001,0.427,0.061,-0.793,-0.109,0.912,0.014,-0.22569999999999998,0.0793,-0.0183,-0.0513,-1.0003,-0.178,-0.122,-0.122,-0.122,0.022,0.954,-0.1246,-0.25077777777777777,-0.7523333333333334,-0.4202222222222222,0.07622222222222222,-0.957111111111111,-0.19544444444444445,-0.13309090909090915,3.270818181818182,0.4436363636363637,0.009363636363636362,-1.0196363636363637,-0.10754545454545454,-0.1586,0.427,-0.3172,0.1012,1.0042,-0.088,,,,,,,98192393,
1561098192404,0.488,0.549,-0.305,0.061,1.026,0.122,0.5323636363636364,2.0674545454545457,-1.3027272727272727,-0.015545454545454546,-0.9705454545454545,-0.013272727272727273,0.0,0.5795,0.2135,-0.1095,0.951,0.0115,0.6466000000000001,-0.6588,0.1464,-0.0818,0.9812,-0.1606,0.61,-0.5490000000000002,-0.671,-0.107,0.914,0.009,-0.183,0.09981818181818182,-0.061,-0.05309090909090909,-1.0002727272727272,-0.17763636363636362,-0.048799999999999996,-0.2074,-0.122,0.022,0.954,-0.1214,-0.305,-0.39039999999999997,-0.366,0.0783,-0.9573999999999999,-0.1996,-0.9538181818181818,3.4094545454545453,-0.8427272727272728,0.004272727272727273,-1.0154545454545454,-0.10327272727272727,-0.3477,0.31720000000000004,-0.08540000000000003,0.101,1.004,-0.08889999999999999,,,,,,,98192404,
1561098192414,0.427,0.671,-0.122,0.063,1.026,0.119,0.366,2.5244,-1.4751999999999998,-0.025800000000000003,-0.9692,-0.0152,-0.1525,0.5795,0.305,-0.1095,0.9504999999999999,0.0085,0.7808,-0.6466000000000001,0.1708,-0.0804,0.982,-0.15940000000000001,0.732,-0.976,-0.549,-0.108,0.915,0.007,-0.2013,0.024399999999999998,-0.061,-0.055600000000000004,-0.999,-0.1767,0.0,-0.09759999999999999,-0.13419999999999999,0.022,0.9541999999999999,-0.1234,-0.2883636363636364,-0.2218181818181818,-0.3826363636363636,0.07872727272727273,-0.9557272727272726,-0.20018181818181818,-0.7868999999999999,3.0124,-1.3289,0.0005,-1.0127,-0.09920000000000001,-0.4758,-0.024400000000000033,0.04879999999999998,0.10010000000000001,1.0022,-0.0899,,,,,,,98192414,
1561098192424,0.305,0.732,-0.366,0.065,1.023,0.12,0.4148,2.2925999999999997,-1.6582,-0.0366,-0.97,-0.0132,-0.36045454545454547,0.671,0.305,-0.10909090909090909,0.951,0.004545454545454545,0.8817272727272728,-0.43254545454545457,0.44918181818181824,-0.07854545454545454,0.9827272727272727,-0.15536363636363637,1.7069999999999999,-1.463,-0.549,-0.106,0.91,0.013,-0.244,-0.0793,-0.0793,-0.0558,-0.9993,-0.17629999999999998,0.0,-0.2550909090909091,-0.183,0.022363636363636363,0.9548181818181818,-0.125,-0.2196,0.048799999999999996,-0.4148,0.0768,-0.9546,-0.19820000000000002,-0.1098,2.0242999999999998,-1.1224,-0.0044,-1.0099,-0.0916,-0.3382727272727273,-0.36045454545454547,0.011090909090909096,0.09836363636363636,1.0036363636363637,-0.09,,,,,,,98192424,
1561098192434,0.549,0.915,-0.427,0.068,1.02,0.118,0.6344,1.5488,-1.6948,-0.042,-0.9766,-0.014,-0.427,0.5978,0.3538,-0.1072,0.9498,0.004,1.1705,-0.366,0.6771,-0.0794,0.983,-0.1589,3.232,-1.768,-0.671,-0.107,0.906,0.006,-0.2623,-0.1037,-0.1403,-0.053,-0.9997,-0.17729999999999999,0.0,-0.305,-0.190625,0.02425,0.954125,-0.12475,-0.0854,0.26839999999999997,-0.366,0.0722,-0.953,-0.199,0.549,0.9454999999999999,-0.10979999999999998,-0.0081,-1.0092999999999999,-0.08789999999999999,-0.3538,-0.671,0.0,0.09960000000000001,1.004,-0.0892,,,,,,,98192434,
1561098192443,0.793,1.098,-0.488,0.068,1.021,0.117,0.8706363636363637,0.8539999999999999,-1.5018181818181817,-0.04145454545454546,-0.9817272727272727,-0.016454545454545454,-0.4087,0.4148,0.4819,-0.10779999999999999,0.9477,0.004,1.5728,-0.366,0.6222,-0.083,0.986,-0.1598,3.5314545454545456,-1.4685454545454544,-0.4713636363636363,-0.10945454545454546,0.9076363636363637,-0.0021818181818181806,-0.3160909090909091,-0.061,-0.1719090909090909,-0.05281818181818182,-0.9988181818181818,-0.17763636363636362,0.0,-0.2939090909090909,-0.2550909090909091,0.025272727272727273,0.955,-0.12336363636363636,0.0549,0.3599,-0.3782,0.0732,-0.9531,-0.199,0.549,0.12200000000000011,1.098,-0.009,-1.012,-0.087,-0.49410000000000004,-0.7747,0.0427,0.09922222222222223,1.0024444444444445,-0.089,,,,,,,98192443,
1561098192453,0.854,0.854,-0.61,0.065,1.025,0.119,0.8784000000000001,0.3172,-1.2192,-0.039,-0.9822,-0.0152,-0.3253333333333333,0.08133333333333334,0.6913333333333334,-0.112,0.9463333333333332,0.006333333333333333,1.0773333333333333,-0.08133333333333337,0.427,-0.08833333333333333,0.9893333333333333,-0.161,4.573111111111111,-1.2935555555555556,-0.2643333333333333,-0.11177777777777778,0.900888888888889,0.0031111111111111114,-0.358375,-0.06862499999999999,-0.122,-0.052125,-0.99825,-0.176,-0.0060999999999999995,-0.2379,-0.2989,0.022,0.9548,-0.1249,0.0,0.2828181818181818,-0.488,0.075,-0.954111111111111,-0.1988888888888889,-0.005545454545454631,-0.3216363636363636,1.4852727272727273,-0.003545454545454545,-1.0192727272727273,-0.09063636363636364,-0.549,-0.5557777777777778,0.061,0.0958,1.002,-0.0866,,,,,,,98192453,
1561098192464,0.549,0.61,-0.549,0.067,1.023,0.115,0.6954,0.1586,-0.8662,-0.033800000000000004,-0.9879,-0.016,-0.183,-0.305,0.9455,-0.1115,0.948,0.0125,-0.09759999999999991,-0.036599999999999994,0.4636,-0.0844,0.9852,-0.1636,6.463,-2.012,-0.427,-0.107,0.901,0.006,-0.2828181818181818,-0.07763636363636364,-0.122,-0.05227272727272727,-1.0003636363636363,-0.17636363636363636,-0.061,-0.13419999999999999,-0.2562,0.0226,0.9528,-0.1242,0.007625,0.01525,-0.480375,0.075,-0.9547,-0.1986,-0.6099999999999999,-0.61,1.098,0.004000000000000001,-1.031,-0.096,-0.32939999999999997,-0.15859999999999996,0.11589999999999999,0.0941,1.0002,-0.0842,,,,,,,98192464,
1561098192474,0.061,0.427,-0.488,0.07,1.019,0.115,0.5693333333333334,0.2643333333333333,-0.5286666666666666,-0.031,-0.9886666666666667,-0.014666666666666666,-0.1497272727272727,-0.1441818181818182,1.0092727272727273,-0.11327272727272727,0.9519090909090908,0.013545454545454545,0.08539999999999998,-1.0362,0.4392,-0.0782,0.9808,-0.1608,4.817,-2.622,-0.366,-0.099,0.905,-0.006,-0.2623,0.0,-0.1037,-0.051899999999999995,-1.0007,-0.17729999999999999,-0.061,0.0854,-0.305,0.024200000000000003,0.952,-0.125,0.027727272727272725,-0.4214545454545454,-0.427,0.07472727272727273,-0.954,-0.2,-0.732,-0.671,0.488,0.005,-1.039,-0.099,-0.14029999999999998,0.09759999999999996,-0.042700000000000016,0.094,1.0036,-0.08310000000000001,,,,,,,98192474,
1561098192484,-0.244,0.366,-0.61,0.07,1.02,0.117,0.5124,0.3782,-0.366,-0.0294,-0.9856,-0.0116,-0.305,0.2196,0.8784,-0.1168,0.9521999999999999,0.011,0.4048181818181818,-1.8123636363636364,0.1608181818181818,-0.07772727272727273,0.9763636363636363,-0.15854545454545454,3.293,-1.829,-0.061,-0.103,0.904,-0.011,-0.2867,-0.0183,-0.0793,-0.0546,-1.0,-0.1774,-0.07455555555555556,0.14233333333333334,-0.29144444444444445,0.021,0.952,-0.12455555555555556,-0.09759999999999999,-0.7807999999999999,-0.4392,0.074,-0.9541999999999999,-0.1998,-0.122,-0.305,-0.06099999999999994,0.007,-1.039,-0.099,0.02772727272727274,0.2717272727272727,-0.21072727272727274,0.09236363636363636,1.0023636363636363,-0.083,,,,,,,98192484,
1561098192494,-0.549,0.366,-0.61,0.0693,1.0204,0.1172,0.5711818181818182,0.598909090909091,-0.47690909090909095,-0.026272727272727274,-0.9831818181818182,-0.008818181818181819,-0.5367999999999999,0.3172,0.6344,-0.11879999999999999,0.9526,0.0048000000000000004,0.6161000000000001,-1.6703999999999999,0.1037,-0.0787,0.9799,-0.1573,3.182090909090909,-1.5517272727272728,-0.061,-0.10663636363636364,0.9094545454545455,-0.0028181818181818186,-0.244,-0.0427,-0.1403,-0.0551,-1.0006,-0.17629999999999998,-0.0854,-0.0366,-0.22569999999999998,0.021,0.9529,-0.123,-0.244,-1.0368,-0.5124,0.07379999999999999,-0.9546,-0.19920000000000002,0.21072727272727276,0.3050000000000001,-0.39372727272727276,0.002454545454545454,-1.0317272727272726,-0.09627272727272727,0.1586,0.305,-0.19519999999999998,0.0912,1.0011999999999999,-0.0878,,,,,,,98192494,
1561098192503,-0.732,0.183,-0.671,0.072,1.024,0.119,0.6466,0.8418,-0.7198,-0.027200000000000002,-0.9798,-0.0052,-0.6649,0.1342,0.4697,-0.12,0.9564999999999999,-0.0012000000000000001,0.7442000000000001,-1.3416,0.305,-0.079,0.988,-0.1558,2.683,-1.768,0.036599999999999994,-0.1062,0.9124,-0.0028,-0.244,-0.01109090909090909,-0.1719090909090909,-0.05227272727272727,-1.0014545454545454,-0.17681818181818182,0.0,-0.09981818181818182,-0.1497272727272727,0.02081818181818182,0.9548181818181818,-0.12372727272727273,-0.2379,-1.2983,-0.6039,0.0732,-0.9529,-0.2001,0.5367999999999999,1.1947999999999999,-0.5246000000000001,0.00039999999999999996,-1.0246,-0.0976,0.2257,0.2623,-0.183,0.0917,1.0051999999999999,-0.0862,,,,,,,98192503,
1561098192513,-0.854,-0.183,-0.793,0.072,1.024,0.119,0.8174,0.9638,-0.915,-0.0354,-0.9793999999999999,-0.0062,-0.7430909090909091,-0.1719090909090909,0.3770909090909091,-0.11918181818181818,0.9586363636363636,-0.0034545454545454545,1.0492,-1.3658000000000001,0.5734,-0.076,0.9938,-0.1562,1.7802,-1.829,0.061,-0.1084,0.9106000000000001,-0.0046,-0.244,-0.061,-0.122,-0.049600000000000005,-0.9992,-0.17609999999999998,-0.0060999999999999995,0.0060999999999999995,0.0,0.0201,0.954,-0.1268,-0.18854545454545454,-1.4574545454545456,-0.5379090909090909,0.07490909090909091,-0.9520909090909091,-0.201,0.23044444444444445,1.7815555555555556,-0.49477777777777776,-0.0044444444444444444,-1.015,-0.09977777777777778,0.1586,-0.14029999999999998,-0.26839999999999997,0.092,1.0077,-0.0885,,,,,,,98192513,
1561098192524,-0.854,-0.427,-0.854,0.069,1.024,0.119,0.9699000000000001,0.5795,-0.8967,-0.031200000000000002,-0.9813,-0.0079,-0.5367999999999999,-0.3782,0.2074,-0.1149,0.9538,-0.0014,1.314111111111111,-1.0367777777777778,0.5761111111111111,-0.07555555555555556,0.9934444444444445,-0.16011111111111112,1.3105,-1.226,0.11589999999999999,-0.1081,0.9046000000000001,-0.0031999999999999997,-0.2318,-0.0366,-0.13419999999999999,-0.0546,-1.001,-0.1774,-0.07455555555555556,0.006777777777777778,-0.02711111111111111,0.02077777777777778,0.9546666666666667,-0.125,-0.244,-1.3639999999999999,-0.419375,0.07475,-0.953,-0.201,-0.7929999999999999,1.341,-0.122,-0.008,-1.014,-0.099,-0.0998181818181818,-0.6155454545454545,-0.21627272727272728,0.092,1.005090909090909,-0.09,,,,,,,98192524,
1561098192534,-0.793,-0.427,-1.037,0.066,1.026,0.118,1.0813636363636363,0.3160909090909091,-0.7874545454545454,-0.027,-0.9811818181818182,-0.01109090909090909,-0.3111,-0.49410000000000004,0.1403,-0.1103,0.9503999999999999,0.00030000000000000003,1.0002,-0.1342000000000001,0.6954,-0.0768,0.9873999999999999,-0.1602,1.230909090909091,-0.16081818181818186,0.0720909090909091,-0.10963636363636364,0.9048181818181819,-0.0013636363636363635,-0.1708,0.061,-0.1586,-0.0528,-1.0008,-0.1784,-0.1037,-0.2196,-0.0854,0.0197,0.957,-0.1244,-0.2772727272727273,-0.9981818181818183,-0.366,0.08027272727272727,-0.953,-0.20154545454545456,-1.159,0.0,0.366,-0.002,-1.02,-0.096,-0.39649999999999996,-1.0735999999999999,-0.012199999999999989,0.0934,1.0026,-0.08789999999999999,,,,,,,98192534,
1561098192544,-0.427,-0.183,-1.037,0.064,1.022,0.116,1.0004,0.0854,-0.5978,-0.026,-0.9786,-0.013600000000000001,-0.16469999999999999,-0.2928,0.183,-0.1113,0.9478,0.0031000000000000003,0.6044545454545455,0.1497272727272727,0.7763636363636364,-0.07627272727272727,0.9787272727272727,-0.15781818181818183,1.1224,0.7442,-0.32939999999999997,-0.11,0.909,-0.00019999999999999998,-0.1109090909090909,0.061,-0.0720909090909091,-0.05181818181818182,-1.0,-0.17654545454545453,-0.0427,-0.3416,0.0183,0.019,0.9561,-0.12329999999999999,-0.3782,-0.6466,-0.3538,0.081,-0.9536,-0.202,-0.659909090909091,-1.0536363636363637,0.6987272727272728,0.007090909090909092,-1.0254545454545454,-0.08781818181818181,-0.6303333333333334,-1.6462222222222223,0.061,0.09477777777777778,1.0012222222222222,-0.09011111111111111,,,,,,,98192544,
1561098192553,0.0,0.061,-0.793,0.064,1.023,0.117,0.8357,-0.366,-0.5734,-0.0219,-0.9773,-0.0117,-0.1330909090909091,-0.07763636363636364,0.1719090909090909,-0.11127272727272727,0.9451818181818181,0.0076363636363636364,0.3416,-0.4026,0.61,-0.07479999999999999,0.9748,-0.163,0.9082222222222223,1.198888888888889,-0.7591111111111111,-0.10844444444444444,0.9123333333333333,-0.0031111111111111114,-0.06099999999999999,0.061,-0.122,-0.051,-1.0,-0.179,-0.012199999999999999,-0.4514,0.0732,0.02,0.9538,-0.1238,-0.4148,-0.2806,-0.2928,0.0808,-0.9561,-0.198,0.366,-1.1102,0.488,0.0144,-1.026,-0.0862,-0.5856,-1.8534,0.018299999999999997,0.0943,1.0003,-0.08889999999999999,,,,,,,98192553,
1561098192563,0.183,0.244,-0.671,0.062,1.027,0.116,0.671,-0.9333,-0.8174,-0.020800000000000003,-0.98,-0.0092,-0.19519999999999998,0.1464,0.1159,-0.1082,0.9463999999999999,0.0055,0.1708,-1.5244,0.305,-0.0752,0.9752,-0.1652,0.5611999999999999,1.28,-1.0492000000000001,-0.1072,0.913,-0.0032,-0.183,0.0,-0.183,-0.05318181818181818,-1.0,-0.17781818181818182,-0.04990909090909091,-0.5157272727272728,0.1330909090909091,0.024181818181818183,0.9535454545454545,-0.123,-0.2867,-0.0549,-0.183,0.079,-0.9567,-0.1985,1.2435999999999998,-0.17080000000000006,0.13419999999999999,0.009600000000000001,-1.026,-0.0876,-0.3782,-1.9327,0.0,0.0961,1.0014,-0.0859,,,,,,,98192563,
1561098192573,0.244,0.183,-0.549,0.066,1.026,0.122,0.6765454545454546,-1.086909090909091,-1.0701818181818181,-0.018636363636363635,-0.98,-0.010727272727272726,-0.3294,0.3599,0.0427,-0.1102,0.9501,0.0006000000000000001,0.2218181818181818,-1.7458181818181817,0.0499090909090909,-0.07490909090909091,0.9749090909090908,-0.16018181818181818,0.2928,0.988,-1.1468,-0.10779999999999999,0.9114,-0.0005999999999999998,-0.1769,-0.1159,-0.1159,-0.0535,-0.9997,-0.1769,-0.0067777777777777775,-0.33211111111111113,0.17622222222222222,0.024666666666666667,0.956,-0.123,-0.09981818181818182,0.005545454545454545,-0.18854545454545454,0.079,-0.9539090909090908,-0.2030909090909091,1.2564,0.5002,-0.036599999999999994,0.0024000000000000002,-1.0244,-0.0904,-0.18854545454545454,-1.9121818181818182,-0.11645454545454545,0.09827272727272728,1.0013636363636362,-0.08372727272727273,,,,,,,98192573,
1561098192584,0.305,0.061,-0.305,0.067,1.023,0.122,0.7442,-0.9333,-1.402,-0.0152,-0.98,-0.008,-0.5368,0.244,-0.13419999999999999,-0.1114,0.9508,-0.0032,0.44225,-1.113,-0.061,-0.07100000000000001,0.98075,-0.15925,-0.030500000000000027,0.5856,-1.0492,-0.1071,0.9083,0.0027,-0.122,-0.048799999999999996,-0.061,-0.0494,-0.9976,-0.176,-0.061,-0.024399999999999998,0.1037,0.0214,0.9553999999999999,-0.123,0.13724999999999998,0.061,-0.244,0.07875,-0.9528749999999999,-0.203875,0.5212727272727272,0.7597272727272728,-0.1109090909090909,-0.0047272727272727275,-1.0199090909090909,-0.09345454545454546,0.09149999999999997,-1.7619,-0.2257,0.099,1.0017,-0.083,,,,,,,98192584,
1561098192594,0.427,0.061,-0.122,0.068,1.023,0.119,0.8675555555555555,-0.46766666666666673,-1.402,-0.017222222222222222,-0.98,-0.008444444444444445,-0.4769090909090909,0.0,-0.1497272727272727,-0.10809090909090908,0.9492727272727273,-0.003090909090909091,0.8872727272727272,-0.8872727272727272,0.0720909090909091,-0.07290909090909091,0.9873636363636363,-0.16,-0.31054545454545457,0.2994545454545454,-0.6377272727272727,-0.10863636363636364,0.9055454545454545,0.0013636363636363635,-0.1098,0.0,-0.0732,-0.051,-1.0004,-0.1762,-0.061,0.0427,0.061,0.020900000000000002,0.9542999999999999,-0.12329999999999999,0.244,0.1441818181818182,-0.2606363636363636,0.07809090909090909,-0.9522727272727273,-0.20190909090909093,-0.122,0.8906000000000001,-0.2196,-0.0076,-1.0182,-0.10039999999999999,0.054900000000000004,-1.4508,-0.244,0.099,1.0027,-0.08370000000000001,,,,,,,98192594,
